ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,0.0024843333333333315,0.07038436112947388,0.06801779998004484
ADAUSDT,0.0024939999999999962,0.07053699374010103,0.0681603858910486
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,-0.05588666666666668,-0.36107940473370237,-0.44797509638502225
ALGOUSDT,0.0018700000000000105,0.008070897293875667,0.008038501792753824
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,-7.970000000000047E-5,-0.0542730677562141,-0.055801406732589334
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,-2.856666666666702E-4,-0.028981096344391832,-0.029409342645909817
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.08236666666666537,0.019184782608695272,0.019003075002844684
ATOMUSDT,0.08596666666666586,0.01998728997457966,0.019790166409307555
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,-0.002569999999999989,-0.010725911911187769,-0.01078384916335969
BATUSDC,0.01212333333333332,0.06618985222392082,0.0640914076571602
BATUSDT,0.012099999999999916,0.06586826347305341,0.06378973787532959
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,36.02566666666661,0.15788981591184315,0.14659922428852729
BCHUSDT,36.17166666666665,0.15839316653505553,0.14703384357723265
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,0.011796666666666678,0.021339974312435617,0.021115465453229638
BEARUSDT,5.594666666666666,Infinity,Infinity
BELUSDT,0.0,NaN,NaN
BGBPUSDC,7.199999999993878E-4,5.52065389077816E-4,5.51913057043158E-4
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.9718500000000034,0.06820856795344854,0.06598300981764191
BNBUSDT,0.9808800000000026,0.06875365656256038,0.06649316260806587
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,335.27533333333304,0.04405595496019199,0.04311308472935963
BTCUSDT,339.10633333333135,0.04452256036746838,0.043559900984161654
BTSUSDT,0.0,NaN,NaN
BTTUSDC,1.8373333333333397E-5,0.06195973516484776,0.06011600794359344
BTTUSDT,1.8450000000000096E-5,0.062160978403692946,0.06030549175038633
BULLUSDT,2819.6076666666672,Infinity,Infinity
BUSDUSDT,4.2999999999993044E-4,4.295675686474265E-4,4.294753309133571E-4
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-8.966666666666585E-5,-0.025002323636025392,-0.02532019120356604
CHRUSDT,0.0,NaN,NaN
CHZUSDT,-1.2936666666666426E-4,-0.017507138636148056,-0.01766220105254476
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-2.1633333333333335E-5,-0.035733950005506054,-0.03638803697710928
COMPUSDT,0.0,NaN,NaN
COSUSDT,-6.473333333333314E-4,-0.06774339833257736,-0.0701471785136621
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,9.400000000000103E-4,0.014073260804471577,0.013975151873209968
CVCUSDT,7.553333333333405E-4,0.04003887269193429,0.039258090043155
DAIUSDT,0.0,NaN,NaN
DASHUSDT,14.94033333333335,0.2740624789810633,0.2422105975338642
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,1.4433333333332726E-6,0.008778509883425878,0.008740202788442276
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,-2.766666666666629E-5,-0.0037766584308210893,-0.0037838080119666556
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,8.160999999999976E-5,0.038870542660273566,0.03813410633705152
DOTUSDT,0.0,NaN,NaN
DREPUSDT,6.072333333333334E-4,4.390696553386358,1.6846746072552659
DUSKUSDC,-7.266666666666602E-4,-0.01797345205705314,-0.018136936427979432
DUSKUSDT,-6.80000000000007E-4,-0.01681919366806839,-0.01696224255233872
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,8.733333333334203E-5,0.0011407125534981244,0.001140062435284973
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.27949,0.10058095527136235,0.0958381815426545
EOSUSDT,0.27966999999999986,0.10050551635740712,0.09576963456373555
ERDUSDC,0.0,NaN,NaN
ERDUSDT,-7.973999999999959E-5,-0.045688333069132,-0.046764965990920226
ETCUSDC,0.0,NaN,NaN
ETCUSDT,1.1305633333333347,0.23058995495878332,0.20749369257257538
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,9.075666666666706,0.06637493905412017,0.06426498909433019
ETHUSDT,9.144000000000005,0.06682972938734544,0.06469138075458095
EURUSDT,0.25904000000000005,0.4981634262197352,0.40423997541931855
FETUSDT,-0.0026133333333333425,-0.061753192025646664,-0.06374224307846592
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,-0.0024409999999999987,-0.3436737375633564,-0.4210972624008295
FTMUSDT,-1.9300000000000393E-4,-0.018483049224286896,-0.018655995138935098
FTTUSDT,0.17613333333333347,0.08634128008627595,0.08281542636731788
FUNUSDT,-7.17000000000005E-5,-0.023090300141697995,-0.023361057149172946
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,-4.3799999999999915E-4,-0.05016799022602314,-0.051470141841006116
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,-0.0015806666666666642,-0.1225133054306824,-0.1306934866410424
HCUSDT,0.08115000000000006,0.06999128882295613,0.06765050715371747
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,6.969999999999915E-6,0.010548991514393036,0.010493739134984595
ICXUSDT,0.0075899999999999995,0.06290576567118822,0.06100644601459193
INJUSDT,0.0,NaN,NaN
IOSTUSDT,6.563333333333386E-5,0.012839490072055204,0.012757762635062174
IOTAUSDT,0.019653333333333356,0.11238825031928501,0.10650928086169988
IOTXUSDT,1.3239999999999866E-4,0.03665593074871465,0.03600008127845686
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.009923333333333284,0.009336093078684105,0.009292781129263617
KEYUSDT,-3.4066666666666664E-5,-0.020706702325958393,-0.02092409227549838
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.18115333333333283,0.09136146162199932,0.08742596418997785
LINKUSDT,0.18297333333333343,0.09220680178863594,0.0882002383201102
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,4.07200000000001,0.09130249557164971,0.08737193292220563
LTCUSDT,4.084999999999994,0.09154540293423352,0.08759449296750492
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,4.3266666666666453E-4,0.02859975762917255,0.028198418726891876
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.20553333333333335,0.04873114098521314,0.04758099626354222
MDTUSDT,0.0,NaN,NaN
MFTUSDT,3.266666666666674E-6,0.003734044579919882,0.003727090341704981
MITHUSDT,-3.3533333333333505E-4,-0.04436604189636184,-0.04538032826438107
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0010300000000000031,0.004359480812641037,0.004350005803595692
NANOUSDT,0.005039999999999933,0.007649305643386395,0.007620198046011218
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,0.6024666666666647,0.06493193894084115,0.06291089002144112
NEOUSDT,0.6191666666666684,0.06670976314891641,0.06457892327350302
NKNUSDT,-1.4566666666666547E-4,-0.008210427430718537,-0.00824431862496004
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,6.833333333333138E-7,0.005378177715979593,0.005363766964172502
NULSUSDT,0.005173333333333252,0.02162312783002407,0.021392664311206677
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.028523333333333338,0.6490442961165048,0.5001959056281382
OGUSDT,0.0,NaN,NaN
OMGUSDT,0.041043333333333765,0.06291290907697489,0.06101316663086231
ONEUSDC,3.03333333333336E-5,0.006350314026517756,0.006330235739852814
ONEUSDT,3.8000000000001574E-5,0.007988787666433517,0.007957046240519846
ONGUSDT,8.133333333333326E-4,0.007929286364227295,0.007898014771939844
