ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.0013260000000000355,-0.014813104645014619,-0.014923914331543036
ADAUSDT,-0.001200333333333331,-0.013416042621362867,-0.013506850826929444
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.29889999999999983,0.8986770895971132,0.6411573750317183
ALGOUSDT,0.3008333333333334,0.8939183835182252,0.6386479017119651
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,0.0,NaN,NaN
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.05900000000000016,-0.009464835728952847,-0.009509911938060342
ATOMUSDT,-0.056866666666667065,-0.009133691328347182,-0.009175659230357494
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,-0.0087766666666666,-0.02649719731505784,-0.0268545751961716
BATUSDT,-0.008660000000000001,-0.026095079299711776,-0.026441597455319082
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-2.1249999999998295,-0.005005228992170263,-0.005017797105866082
BCHABCUSDT,-1.6363333333332548,-0.0038562723538498878,-0.003863726942871821
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,0.013069333333333336,0.7719933842639994,0.5721051186905921
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.0,NaN,NaN
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.2565500000000114,0.007620644108543795,0.007591753683162399
BNBUSDT,0.28096333333333945,0.008350514554924526,0.008315841897553421
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,698.5986666666631,0.07691698462237206,0.07410231500135142
BTCUSDT,705.6063333333368,0.07768164499535368,0.07481210882983887
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-5.0389999999999983E-5,-0.037378070641759464,-0.038094540990695286
BTTUSDT,-4.873666666666628E-5,-0.036166870740726664,-0.03683710178368564
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,1.9433333333333802E-4,0.011022669263202056,0.010962362401394483
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,0.0,NaN,NaN
COMPUSDT,0.0,NaN,NaN
COSUSDT,0.0,NaN,NaN
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.0,NaN,NaN
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-0.24033333333332507,-0.0015119456286736277,-0.001513089771865948
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,0.0,NaN,NaN
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,0.0,NaN,NaN
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,0.0,NaN,NaN
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,0.0,NaN,NaN
DUSKUSDT,0.0,NaN,NaN
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.007910333333333297,-0.05411982029236673,-0.05563937788081096
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.3447599999999973,-0.05000626117765217,-0.05129988512258745
EOSUSDT,-0.3398699999999977,-0.04931803824867509,-0.05057569744675465
ERDUSDC,2.1599666666666668E-4,Infinity,Infinity
ERDUSDT,2.2566666666666666E-4,Infinity,Infinity
ETCUSDC,-0.176400000000001,-0.020551855375832706,-0.020765983658297144
ETCUSDT,-0.18225666666666562,-0.02121769391991224,-0.0214460247326254
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,9.004999999999995,0.033364744648240574,0.03282022040766404
ETHUSDT,9.199666666666644,0.03408836865189202,0.03352023534734566
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.007043333333333318,-0.03631832244757638,-0.03699424891078026
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.0061179999999999984,0.41077863073789755,0.3441417723539991
FTMUSDT,0.006198,0.4189536298499392,0.34991971959600265
FTTUSDT,0.0,NaN,NaN
FUNUSDT,0.0,NaN,NaN
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.003553,Infinity,Infinity
GTOUSDT,0.003475333333333333,Infinity,Infinity
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-8.869333333333352E-5,-0.04732178744322213,-0.04847808968512303
ICXUSDT,-0.019133333333333502,-0.05219605346912837,-0.05360760557161262
INJUSDT,0.0,NaN,NaN
IOSTUSDT,2.6766666666665564E-5,0.0022138715733925896,0.0022114245706219247
IOTAUSDT,-0.016873333333333462,-0.03808850196763036,-0.038832830435845414
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,0.0,NaN,NaN
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.5808900000000004,0.3937685567219962,0.3320112703776554
LINKUSDT,0.5838400000000001,0.3958505661400773,0.3335039542982639
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,2.833333333333343,0.022641248092142074,0.02238873933779161
LTCUSDT,2.9220000000000397,0.023359741619833008,0.023091078741182602
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,-1.6666666666657892E-5,-7.571856922187203E-4,-7.574725020929986E-4
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,0.0,NaN,NaN
MITHUSDT,-0.001198333333333343,-0.02422115021829374,-0.02451930658247635
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0,NaN,NaN
NANOUSDT,-0.08983000000000008,-0.057601672327300846,-0.05932724062724333
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,1.0401333333333316,0.07428763245667702,0.07165777443632236
NEOUSDT,1.0584333333333351,0.07564326433572433,0.0729188680470346
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,0.0,NaN,NaN
NULSUSDT,0.025083333333333346,0.02843496234493026,0.028038192666539404
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,0.07523333333333326,0.03480833055730348,0.03421622170060239
ONEUSDC,0.0012589999999999997,0.06254657459386959,0.060668455767590425
ONEUSDT,0.0012616666666666644,0.06252477864411254,0.060647942621314566
ONGUSDT,-0.01597333333333334,-0.0370110059857115,-0.03771329610260431
ONTUSDC,0.0,NaN,NaN
ONTUSDT,0.002683333333333371,0.001849346066636226,0.0018476381315835867
ORNUSDT,0.0,NaN,NaN
OXTUSDT,0.0,NaN,NaN
PAXGUSDT,0.0,NaN,NaN
PAXUSDT,6.533333333332836E-4,6.538455123179521E-4,6.536318484713215E-4
PERLUSDC,0.0,NaN,NaN
PERLUSDT,0.0,NaN,NaN
PHBUSDC,-0.0021180000000000053,-0.11162055335968402,-0.11835632248352303
PNTUSDT,0.0,NaN,NaN
PSGUSDT,0.0,NaN,NaN
QTUMUSDT,0.4360000000000004,0.12318588071312209,0.11616918362023002
REEFUSDT,0.0,NaN,NaN
RENUSDT,0.0,NaN,NaN
REPUSDT,0.0,NaN,NaN
RIFUSDT,0.0,NaN,NaN
RLCUSDT,0.0,NaN,NaN
ROSEUSDT,0.0,NaN,NaN
RSRUSDT,0.0,NaN,NaN
RUNEUSDT,0.0,NaN,NaN
RVNUSDT,0.0,NaN,NaN
