ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,1.4333,Infinity,Infinity
ADAUSDC,0.002518666666666669,0.026952408809114425,0.026595589862090326
ADAUSDT,0.002504666666666641,0.026782818219730053,0.02643043654774104
AIONUSDT,-0.005443333333333342,-0.06133333333333346,-0.06329485037231386
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,-0.014759999999999995,-0.04378565989973204,-0.04477318593514554
ALPHAUSDT,0.008763,Infinity,Infinity
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,-1.067333333333335E-4,-0.015518377791563287,-0.015640048209300907
ANTUSDT,-0.2676799999999986,-0.0688538168236732,-0.07133899665579105
ARDRUSDT,-0.0028776666666666603,-0.0514647145088406,-0.05283628893775712
ARPAUSDT,-0.004360000000000006,-0.15797292237828975,-0.1719431065612722
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.09999999999999964,0.020195084516428707,0.019993868338277918
ATOMUSDT,0.10276666666666845,0.020756469986265902,0.020543989660615547
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,-5.63666666666407E-4,-7.907581832479194E-4,-7.910709974178874E-4
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.9848399999999997,0.4163013750745024,0.34804880812985733
AXSUSDT,0.0,NaN,NaN
BALUSDT,-1.6833666666666662,-0.09525758650349325,-0.10010500176658098
BANDUSDT,-0.4521400000000009,-0.06617183250440906,-0.06846283252286305
BATUSDC,-0.009376666666666672,-0.03980134699190674,-0.04061508571059549
BATUSDT,-0.009713333333333324,-0.041080440973299104,-0.041948087672405224
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,4.5919999999999845,0.02044966703975626,0.020243380189328117
BCHUSDT,4.593000000000018,0.02044550092144992,0.02023929755110961
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,-0.015683333333333438,-0.0518863242867702,-0.05328087282597047
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.041346666666666865,0.021847567247671673,0.021612329236268452
BGBPUSDC,6.599999999992168E-4,5.127169336414106E-4,5.125855392245658E-4
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,-0.0029336666666666678,-0.02745353704870579,-0.027837427817141165
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.5628833333333283,0.020894341928762827,0.02067904893902093
BNBUSDT,0.5485033333333398,0.020336859397456886,0.02013282708546065
BNTUSDT,0.018809999999999993,0.018569219125341485,0.018398916206882304
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,214.11999999999716,0.02008306100916002,0.019884056342666503
BTCUSDT,213.66366666666545,0.020042713780275223,0.019844502674565605
BTSUSDT,-0.003386333333333335,-0.13010681078865816,-0.13938484589193254
BTTUSDC,-4.900000000000173E-7,-0.0015048677866159599,-0.001506001237415338
BTTUSDT,-7.033333333333848E-7,-0.0021595398440220626,-0.002161875012723306
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,-5.999999999972694E-5,-6.000280013040982E-5,-6.000460037043488E-5
BZRXUSDT,-0.0949499999999999,-0.3392202162625635,-0.4143346508610438
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-5.329999999999988E-4,-0.09937849596022352,-0.1046701939405045
CHRUSDT,-0.00422333333333335,-0.1173408905682749,-0.12481621245206423
CHZUSDT,-3.8550000000000216E-4,-0.03342437248016661,-0.033995734538506496
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-9.23333333333325E-6,-0.026593701996927566,-0.026953711495770444
COMPUSDT,-13.285333333333313,-0.09387136965620213,-0.09857400691990278
COSUSDT,-9.466666666666738E-5,-0.012351585265080733,-0.012428500097332151
COTIUSDT,-0.004787999999999987,-0.10956688889227884,-0.11604729293355051
CRVUSDT,-0.3081666666666665,-0.26252271694684215,-0.3045199938823592
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,-0.0033506666666666685,-0.07293200896776397,-0.07572837087156901
CTXCUSDT,-0.0038900000000000184,-0.04026220458858054,-0.04109516160675803
CVCUSDT,-0.0010083333333333333,-0.03641463326551986,-0.03709419439400651
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-1.447999999999979,-0.02064275768994972,-0.02085879769157336
DATAUSDT,-3.3100000000001184E-4,-0.008036906640767505,-0.008069376664327705
DCRUSDT,-0.4915666666666638,-0.0393877234873371,-0.04018440978658235
