ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.004208571428571423,-0.042583330924228835,-0.04351659140051753
ADAUSDT,-0.004452857142857133,-0.044881209503239705,-0.04591955828222416
AIONUSDT,-0.008257142857142866,-0.09642976309642981,-0.10140143328449765
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,-0.021314285714285675,-0.06454124670156147,-0.06671822478149665
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,-3.3514285714285677E-4,-0.04681980561598176,-0.047951312001093246
ANTUSDT,-0.1488999999999998,-0.04127724622988205,-0.0421533451971903
ARDRUSDT,-0.005425714285714277,-0.10416609527988796,-0.1100002573874301
ARPAUSDT,-0.003094285714285716,-0.13247706422018357,-0.14211332857135572
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.11899999999999977,0.024092552422270375,0.023806905757871887
ATOMUSDT,0.06742857142857162,0.01357609227140677,0.013484762800489939
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.005935714285714266,0.008416059177758006,0.008380841609181173
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,-0.5614142857142852,-0.12799893168656717,-0.13696462994382438
AXSUSDT,0.0,NaN,NaN
BALUSDT,-0.3897142857142839,-0.024779725678989784,-0.025091911120384475
BANDUSDT,-0.8082571428571432,-0.12150223127042825,-0.12954191122210162
BATUSDC,-0.014842857142857102,-0.06388342351205101,-0.06601526273008464
BATUSDT,-0.01484285714285713,-0.06351243963567454,-0.06561904029958895
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,-3.021428571428544,-0.013409840223180147,-0.013500564105317992
BCHUSDT,-2.952857142857141,-0.01309836127903885,-0.013184901332394602
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,-0.02698571428571439,-0.09268891069676188,-0.09726990056973005
BEARUSDT,0.0,NaN,NaN
BELUSDT,-0.5840285714285711,-0.32581529535528697,-0.39425116311304287
BGBPUSDC,0.003785714285714503,0.002952284399683869,0.002947934966501936
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,-0.002262857142857136,-0.021845262722383074,-0.022087403387206394
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.9240142857142892,0.03409772632622188,0.03352928450820468
BNBUSDT,0.9233428571428561,0.03406160114926404,0.033494349891242066
BNTUSDT,0.07799999999999996,0.07850128678849222,0.07557237997431052
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,-48.00428571428711,-0.004473046907290779,-0.004483080914511626
BTCUSDT,-51.274285714285725,-0.0047778382425137655,-0.004789288598172898
BTSUSDT,-0.003337142857142858,-0.14026660261798973,-0.15113294083963438
BTTUSDC,1.2385714285714246E-5,0.03943597907664298,0.03867823822944248
BTTUSDT,1.2171428571428565E-5,0.03876251137397624,0.0380301117590052
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,-1.1428571428584444E-4,-1.1428244907296659E-4,-1.142889798096201E-4
BZRXUSDT,-0.05984285714285714,-0.2966503788683521,-0.35190118344119475
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-6.428571428571438E-4,-0.12619181155356163,-0.13489439143244708
CHRUSDT,-0.005442857142857149,-0.16274400922643217,-0.1776254120350431
CHZUSDT,-5.000000000000004E-4,-0.04477707413804133,-0.045810535520055706
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-3.057142857142858E-5,-0.08622078968573732,-0.09016630091690984
COMPUSDT,-20.301428571428588,-0.14967139908160265,-0.16213241488840968
COSUSDT,-6.957142857142865E-4,-0.08691772264858122,-0.09092928486655133
COTIUSDT,-0.007629999999999991,-0.18657211723198364,-0.20649800681448788
CRVUSDT,-0.3484285714285713,-0.3537345902828135,-0.43654500862028206
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,-0.011522857142857147,-0.23627629035092867,-0.26954919180688086
CTXCUSDT,-0.006342857142857136,-0.06709989421187845,-0.06945715161816354
CVCUSDT,-0.001948571428571428,-0.0735270335830952,-0.07637041186168561
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-2.392857142857139,-0.03493950771798071,-0.035564493305244624
DATAUSDT,8.728571428571544E-4,0.021616075850845906,0.021385761566618096
DCRUSDT,-0.48714285714285666,-0.040859364702781065,-0.04171756699098838
DENTUSDT,-6.114285714285743E-6,-0.027983000980712824,-0.028381985971653215
DGBUSDT,5.714285714285977E-5,0.002273760800364011,0.002271179718044131
DIAUSDT,-0.23471428571428588,-0.16495983935742986,-0.18027545870995657
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,-0.005736142857142851,-0.32337899764027456,-0.39064398208902473
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,-6.337142857142835E-5,-0.023751392101430513,-0.024038003797432685
DOTUSDT,-0.34828571428571387,-0.07946415475627833,-0.08279933800936959
DREPUSDT,1.221428571428567E-4,0.03521851958643962,0.03461253446773049
DUSKUSDC,0.0,NaN,NaN
DUSKUSDT,-0.005499999999999991,-0.123754419800707,-0.1321088846411589
EGLDUSDT,-1.874142857142857,-0.1839481765027552,-0.2032774168468531
ENJUSDT,-0.01094714285714285,-0.06797296338347991,-0.07039345547211266
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.0047714285714279825,-0.0018566695572896919,-0.001858395304638048
EOSUSDT,-0.005342857142857316,-0.002079614770825411,-0.0020817801722776766
ERDUSDC,0.0,NaN,NaN
ERDUSDT,0.0,NaN,NaN
ETCUSDC,0.0,NaN,NaN
ETCUSDT,-0.16849999999999898,-0.031593270459287504,-0.03210310480905316
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-8.325714285714355,-0.023410605470240875,-0.023688986998061493
ETHUSDT,-8.420000000000073,-0.023672964462438384,-0.02395767129989493
EURUSDT,0.00628571428571445,0.005403148562025839,0.005388603922544054
FETUSDT,-0.013182857142857142,-0.20793618603393493,-0.23311331722408019
FILUSDT,0.0,NaN,NaN
FIOUSDT,-0.017842857142857146,-0.14302072598190774,-0.15434154501975272
FIROUSDT,0.0,NaN,NaN
FLMUSDT,-0.046085714285714285,-0.11557752937804533,-0.1228204225627361
FTMUSDC,0.0,NaN,NaN
FTMUSDT,-0.009655714285714295,-0.24482034192987556,-0.2807996003317833
FTTUSDT,-0.137571428571428,-0.03787163756488898,-0.03860740433307532
FUNUSDT,-2.484285714285709E-4,-0.07952259008597018,-0.08286281971385788
GBPUSDT,0.010128571428571487,0.007939174057153053,0.007907824631184102
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,-9.742857142857131E-4,-0.12281649558797036,-0.1310390674350644
GXSUSDT,-0.04065714285714295,-0.08686893352054226,-0.09087585285301865
HARDUSDT,0.0,NaN,NaN
HBARUSDT,-0.001054285714285716,-0.03314470493128541,-0.0337064378819109
HCUSDT,-0.10902857142857147,-0.0892923998502434,-0.09353339904980079
HIVEUSDT,-0.008871428571428558,-0.057287822878228645,-0.058994263381428
HNTUSDT,-0.3561428571428569,-0.21548967067162228,-0.24269554012915634
HOTUSDT,-2.3157142857142777E-5,-0.048183817846739085,-0.049383348807733644
ICXUSDT,-0.03682857142857138,-0.08781850388336276,-0.09191629980762842
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-4.3471428571428567E-4,-0.07422494328853324,-0.07712399316370475
IOTAUSDT,-0.0031857142857143472,-0.011883826272315656,-0.011955003402193671
IOTXUSDT,-9.020000000000018E-4,-0.11300223713646551,-0.11991281881380525
IRISUSDT,-0.007872857142857133,-0.11778409455213823,-0.12531846217450168
JSTUSDT,-0.006454285714285725,-0.17128558971831542,-0.1878796822573494
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,-0.1878714285714289,-0.08532130924189851,-0.08918243301831719
KEYUSDT,-5.372857142857148E-4,-0.22429627862595436,-0.25398463405702815
KMDUSDT,-0.02805714285714289,-0.049457329203495326,-0.05072222506130885
KNCUSDT,-0.07742857142857162,-0.07826714801444057,-0.08149984579948208
KSMUSDT,-4.850571428571428,-0.13906113054233593,-0.1497317765434384
LENDUSDT,-0.05743142857142858,-0.10343212925800149,-0.10918128245339664
LINKUSDC,-0.9903000000000013,-0.09666124709616075,-0.10165765426995194
LINKUSDT,-0.994542857142859,-0.09700761507966937,-0.10204115869004518
LITUSDT,0.0,NaN,NaN
LRCUSDT,-0.03198857142857148,-0.14513306456839914,-0.15680945323130016
LSKUSDT,-0.09175714285714265,-0.07721158354069735,-0.08035530536285894
LTCUSDC,0.23857142857142577,0.00519359353133253,0.0051801533396251525
LTCUSDT,0.23714285714285666,0.005163136449877204,0.005149853163538552
LTOUSDT,-0.0035085714285714442,-0.050763729563258475,-0.052097543565299165
LUNAUSDT,-0.015928571428571403,-0.04930137955429781,-0.05055817471139732
MANAUSDT,-0.007005714285714282,-0.08672585151911716,-0.09071917130114197
MATICUSDT,-0.0013500000000000005,-0.07037533512064342,-0.07297436044887456
MBLUSDT,-1.1899999999999997E-4,-0.07189091222922239,-0.07460600162743891
