ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.002677333333333344,-0.04959647292015312,-0.05086861922760534
ADAUSDT,-0.002668333333333356,-0.04947313123821928,-0.05073884942395893
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,-0.020000000000000018,-0.029418975239029255,-0.02986039221142792
ALGOUSDT,-0.019300000000000095,-0.028410206084396594,-0.028821586318921406
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,-6.370000000000004E-4,-0.11691648822269818,-0.12433550552609257
ANKRUSDT,-6.090000000000002E-4,-0.11352056667080901,-0.12049735359126373
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.2814666666666672,-0.08385386150805885,-0.08757938719476967
ATOMUSDT,-0.27643333333333286,-0.08250509874148126,-0.0861082562802768
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,-0.014416666666666716,-0.06679536679536702,-0.06913077399010066
BATUSDT,-0.014376666666666649,-0.06654323844789012,-0.06886063571036942
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-1.4636666666665974,-0.004556160830090583,-0.004566571765478486
BCHABCUSDT,-1.4779999999999518,-0.0046010216883071164,-0.004611638968002164
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-0.0021156666666666754,-0.05840510895170814,-0.060180148870360994
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,-0.00290333333333348,-0.0023929097342799688,-0.002395777318271318
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,-0.6601700000000008,-0.023304441306345902,-0.023580283796488865
BNBUSDT,-0.6639366666666682,-0.02342262335592371,-0.0237012930498133
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,94.96233333333475,0.008968611983046992,0.008928632843054613
BTCUSDT,95.8756666666668,0.009052762358244815,0.00901203173695787
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-5.058333333333325E-5,-0.07011375292236888,-0.07269301528621057
BTTUSDT,-5.037333333333298E-5,-0.06975563371829974,-0.07230796790736334
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-5.033333333333313E-4,-0.058294406053352676,-0.06006258621972188
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,4.1069999999999995E-4,2.939871152469577,1.3711480203562176
COMPUSDT,0.0,NaN,NaN
COSUSDT,0.00596233333333333,0.31587405301357996,0.27450112392619175
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.004265333333333334,Infinity,Infinity
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-4.814666666666639,-0.046761134258584525,-0.04788976062590725
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,4.729333333333334E-5,Infinity,Infinity
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,7.228666666666667E-4,Infinity,Infinity
DOGEUSDC,-5.695333333333337E-5,-0.020247074507480423,-0.020454855948681603
DOGEUSDT,-5.661333333333322E-5,-0.020077168958408165,-0.020281454253088367
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,-0.002286666666666687,-0.014163604079778791,-0.014264865205518147
DUSKUSDT,-0.0026766666666666605,-0.01656694862801733,-0.016705715282944983
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.004178333333333326,-0.05622261194063316,-0.05786495837973175
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.2076100000000003,-0.050953532910813615,-0.05229751730412695
EOSUSDT,-0.2087133333333342,-0.051226292683805075,-0.0525849626359324
ERDUSDC,-2.4527333333333257E-4,-0.08636993215484634,-0.09032952923278047
ERDUSDT,-2.45986666666666E-4,-0.08628517509941436,-0.09023676397994917
ETCUSDC,0.19346666666666756,0.03266160573097521,0.03213955247302337
ETCUSDT,0.20145000000000213,0.03402681945094321,0.033460713323310395
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-6.8103333333334035,-0.03260800173645506,-0.03315149001102139
ETHUSDT,-6.817999999999955,-0.03262976369185,-0.03317398575236573
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.008090000000000014,-0.10177380802616698,-0.10733335823948276
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,-0.0015636666666666646,-0.07911691290561951,-0.08242219205015665
FTMUSDT,-0.0014550000000000014,-0.0737929402218015,-0.07665746266028275
FTTUSDT,0.0,NaN,NaN
FUNUSDT,2.747333333333333E-4,Infinity,Infinity
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-0.0012686666666666645,-0.08079478633748682,-0.08424588050706959
GTOUSDT,-0.0011429999999999964,-0.07394070080862514,-0.07681700838265854
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-7.611E-5,-0.07744778134306585,-0.08061129907931824
ICXUSDT,-0.009039999999999937,-0.03994050161264162,-0.04076001895394857
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-2.4023333333333258E-4,-0.026150787027293676,-0.02649879946725068
IOTAUSDT,-0.008280000000000065,-0.030614131305537695,-0.031092533050268652
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,1.5176666666666665E-4,Infinity,Infinity
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,-0.049333333333332785,-0.02113011869986925,-0.02135655509070846
LINKUSDT,-0.0492766666666653,-0.02109825682128863,-0.02132400596374692
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-4.781999999999982,-0.055285367451539336,-0.05687237323156479
LTCUSDT,-4.783000000000001,-0.05529160164152358,-0.0568789722725231
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,4.340000000000021E-4,0.032024005706274616,0.0315219281321195
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,1.1026666666666667E-4,Infinity,Infinity
MITHUSDT,-0.0011023333333333336,-0.05080423394220579,-0.052140214967988145
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.09310333333333333,Infinity,Infinity
NANOUSDT,-0.07232333333333396,-0.06312846236208791,-0.0652091057820976
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-0.4684999999999988,-0.04300374504332494,-0.043955800852748854
NEOUSDT,-0.4605333333333341,-0.0422776567357831,-0.043197372598047463
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,9.661666666666667E-5,0.6729898534909098,0.5146123571273056
NPXSUSDT,9.786000000000004E-5,0.6814921423431375,0.5196815791828902
NULSUSDT,-0.017373333333333296,-0.03611218890305412,-0.03678036967423716
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.09915666666666656,-0.07001336860636975,-0.07258506778371339
ONEUSDC,-2.1566666666666956E-4,-0.019844190896822766,-0.020043731074119008
ONEUSDT,-2.0766666666667023E-4,-0.019016513537438162,-0.019199652929953355
ONGUSDT,-0.013233333333333375,-0.06168140080481044,-0.06366572965602195
ONTUSDC,0.050946666666666474,0.06385547705689909,0.06189955186000389
ONTUSDT,-0.05310333333333339,-0.058861346447296015,-0.0606648032239488
ORNUSDT,0.0,NaN,NaN
OXTUSDT,0.0,NaN,NaN
PAXGUSDT,0.0,NaN,NaN
