ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,0.0016285714285714306,0.04377712069428985,0.04284598074407335
ADAUSDT,0.0015957142857142767,0.04289719267252945,0.042002602294182484
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.045528571428571446,0.20025133521834748,0.18253098087848968
ALGOUSDT,0.04341428571428574,0.19097593162822868,0.17477308162843766
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,-4.871428571428626E-5,-0.025495327102804,-0.02582596487188188
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,-1.0571428571428364E-4,-0.009369460622942305,-0.009413630131941249
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.4079999999999995,0.12238601302708241,0.1154567880633586
ATOMUSDT,0.39128571428571446,0.1172868582195008,0.11090329841436006
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.02187142857142854,0.08464175143741692,0.0812497494630229
BATUSDC,-0.01294285714285709,-0.062298012789657964,-0.06432309131987594
BATUSDT,-0.012899999999999995,-0.06198091838835884,-0.06398498731327226
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-180.56714285714287,-1.0,-Infinity
BCHABCUSDT,-180.2428571428571,-1.0,-Infinity
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,183.37714285714284,5.896642013872938,1.9310346284874391
BCHUSDT,183.22,5.899176670806311,1.9314020814121005
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,0.03282857142857143,0.0659813942804639,0.06389587182066221
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.010042857142857242,0.007838283828382808,0.007807724068535368
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,-0.013957142857139004,-8.964051127201556E-4,-8.968071240445035E-4
BNBUSDT,-0.04707142857142976,-0.0030274463972010945,-0.0030320383833817156
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,167.35000000000036,0.023092250331860686,0.02282965918133201
BTCUSDT,166.56714285714224,0.023007964196634312,0.02274727207763536
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-1.5142857142857124E-6,-0.004882092851879127,-0.004894049197720124
BTTUSDT,-9.142857142856978E-7,-0.00295625664002952,-0.0029606349978524645
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,2.1428571428550036E-4,2.144511480282052E-4,2.1442815666771693E-4
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,6.142857142857148E-4,0.15019210618232637,0.13992897727824935
CHRUSDT,0.0,NaN,NaN
CHZUSDT,-2.6171428571428526E-4,-0.023142124477344206,-0.023414107815292493
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-6.171428571428571E-5,-0.07472755578619616,-0.07766705055122598
COMPUSDT,0.0,NaN,NaN
COSUSDT,5.471428571428572E-4,0.047109471094710864,0.04603348334220069
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,-0.013014285714285687,-0.12503431237990648,-0.133570607541882
CVCUSDT,-9.085714285714253E-4,-0.03196622436670671,-0.03248830013112387
DAIUSDT,0.0,NaN,NaN
DASHUSDT,0.7242857142857133,0.01396501859248045,0.013868406144400455
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,1.802857142857141E-5,0.11541979147612946,0.10923082865320079
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,7.150000000000021E-4,0.08707527966735706,0.08349086026487612
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,-6.294285714285655E-5,-0.02737019965461096,-0.027751741603795566
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,0.005242857142857139,0.13765941485371336,0.12897300694992705
DUSKUSDT,0.00525714285714287,0.13798275215598088,0.1292571793115847
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,0.011325714285714293,0.20114680062921808,0.18327676762580822
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.12828571428571367,0.049597640522045294,0.048406891226926554
EOSUSDT,0.1227714285714292,0.047396867416722,0.046307912040295794
ERDUSDC,0.0,NaN,NaN
ERDUSDT,2.2721428571428567E-4,0.1198071635719935,0.11315649510097184
ETCUSDC,0.0,NaN,NaN
ETCUSDT,0.0123285714285708,0.003186641951421043,0.0031815753686943483
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,1.0985714285714323,0.0074022736242262965,0.007375011249862363
ETHUSDT,1.1585714285714346,0.007814156051876076,0.007783783654969507
EURUSDT,0.0,NaN,NaN
FETUSDT,0.012685714285714272,0.28104823395366463,0.24767867556534054
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.0010685714285714291,0.09474350854971503,0.09052009706289572
FTMUSDT,0.0011628571428571408,0.10319472616632841,0.0982102669981539
FTTUSDT,0.0,NaN,NaN
FUNUSDT,6.61428571428575E-5,0.022288547633948053,0.02204378816887762
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,7.785714285714271E-4,0.07571547652125576,0.07298599974774742
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,-6.314285714285779E-4,-0.025425678785089945,-0.02575449694476954
HCUSDT,0.013571428571428346,0.011044328446702112,0.010983785216291729
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-2.5185714285714178E-5,-0.0314215441648249,-0.031925791842274634
ICXUSDT,0.0015142857142856903,0.011465657111952243,0.011400424614221392
INJUSDT,0.0,NaN,NaN
IOSTUSDT,6.689999999999995E-4,0.13443375915027977,0.12613363582954337
IOTAUSDT,-0.0032999999999999974,-0.01575178997613369,-0.01587716777933291
IOTXUSDT,9.314285714285674E-5,0.023055162659122885,0.022793407958662134
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,-0.08480000000000021,-0.07655206210827703,-0.07964085571081977
KEYUSDT,-5.142857142857206E-6,-0.002423915970913071,-0.0024268584110101413
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,-0.1400285714285716,-0.06131308329371743,-0.06327327740939823
LINKUSDT,-0.14191428571428633,-0.06215003847621692,-0.06416529850176932
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-0.48857142857144,-0.01047312815801582,-0.010528357317877818
LTCUSDT,-0.46714285714286063,-0.010026061628085281,-0.010076661076860912
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,0.009255714285714287,0.47741507626556645,0.39029399065334464
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.08371428571428563,0.02138842251259221,0.02116290024704851
MDTUSDT,0.0,NaN,NaN
MFTUSDT,-8.37142857142857E-5,-0.07130688732051593,-0.0739769363152326
MITHUSDT,-2.0285714285714178E-4,-0.021666158071406705,-0.02190431552931626
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0036857142857142366,0.0124643702594327,0.012387329512152287
NANOUSDT,0.057057142857142806,0.07142218486793861,0.06898691067926191
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-0.33285714285714185,-0.03538237259308741,-0.036023497196477516
NEOUSDT,-0.31700000000000017,-0.03377936094746614,-0.034363066033740286
NKNUSDT,0.0012442857142857117,0.060896315458295325,0.05911413144311995
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,1.0728571428571422E-5,0.07440063404002384,0.07176295636076713
NULSUSDT,0.008357142857142952,0.028356761997091917,0.027962151571128017
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.010257142857142632,-0.013492943453667028,-0.013584800431687031
ONEUSDC,-1.571428571428557E-5,-0.0026842362127866837,-0.002687845234567714
ONEUSDT,-3.571428571428562E-5,-0.006094588005850832,-0.006113235813072545
ONGUSDT,4.2857142857143093E-4,0.0037945863900834542,0.003787405108077875
ONTUSDC,0.012028571428571389,0.01953596287703019,0.0193475854244764
