ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.3290466666666667,0.25637336380635767,0.22822928804880188
AAVEUSDT,40.933266666666626,0.3392023538692883,0.2920741784197552
ADAUSDC,0.042286333333333426,0.16402576127249668,0.15188448074174676
ADAUSDT,0.04209533333333332,0.1630085708384965,0.15101024310395203
AIONUSDT,0.0022633333333333255,0.030040260142458752,0.029597888994597563
AKROUSDT,0.001738233333333332,0.1531118882145508,0.14246427752806048
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,0.05464666666666662,0.12757678809055029,0.12007089481230404
ALPHAUSDT,0.2345283333333334,0.6779281319193795,0.5175597775207562
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,4.567999999999985E-4,0.05043631237831625,0.049205613456821035
ANTUSDT,0.21396666666666597,0.064054844278572,0.06208693496563321
ARDRUSDT,0.003342333333333322,0.04369748631593606,0.04276968340553329
ARPAUSDT,0.0010140000000000045,0.044531627409934105,0.043568581508122046
ASRUSDT,0.9074666666666671,0.25043695840156044,0.22349305695124672
ATMUSDT,1.088499999999998,0.21809402320191773,0.197287361055403
ATOMUSDC,0.6753666666666653,0.10532362282904195,0.1001381634297769
ATOMUSDT,0.6696666666666689,0.10456244079652777,0.09944927536885305
AUDIOUSDT,0.012951666666666639,0.07525779984969727,0.07256044664256184
AUDUSDT,0.002331333333333352,0.0030460412134516446,0.0030414114292077444
AVAUSDT,0.21946333333333312,0.22960098202640578,0.20668971189710725
AVAXUSDT,2.162163333333333,0.34272705801667636,0.29470266383857063
AXSUSDT,0.04730733333333326,0.08203745044700295,0.07884579206837103
BALUSDT,1.9389333333333347,0.11650096536695975,0.11019965693447713
BANDUSDT,0.806280000000001,0.10521508098486798,0.10003995945436227
BATUSDC,0.02365333333333325,0.100748228813198,0.09599015657970664
BATUSDT,0.023550000000000043,0.10024262546290408,0.09553072408528702
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,23.176333333333446,0.05441846231391012,0.05298939439459251
BCHUSDT,22.844333333333395,0.05367626787303115,0.05228525670958556
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,0.017773333333333363,0.05639403906968887,0.05486125874192964
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.1672699999999998,0.16822834078131743,0.1554883625432179
BGBPUSDC,0.0,NaN,NaN
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.017979666666666658,0.2215208588301969,0.20009668797607727
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,1.741726666666679,0.04404552050992283,0.04310309053090537
BNBUSDT,1.7170633333333285,0.04340595508411926,0.04249031897353631
BNTUSDT,0.1300333333333339,0.08795981041628176,0.08430420879586747
BTCSTUSDT,15.339000000000002,0.7168036138478915,0.5404641978826986
BTCUSDC,1574.1889999999985,0.047890763999924646,0.04677934764173268
BTCUSDT,1560.7386666666716,0.04750805372501077,0.0464140613048959
BTSUSDT,3.083333333333306E-4,0.012585205240887465,0.012506669782198093
BTTUSDC,1.4550000000000001E-5,0.043592893309764236,0.04266946447358179
BTTUSDT,1.4553333333333369E-5,0.043687960294588546,0.04276055617762907
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,-4.433333333331291E-4,-4.4351961156996467E-4,-4.436179954840939E-4
BZRXUSDT,0.035836666666666656,0.1734032258064515,0.15990826661650628
CELOUSDT,0.6965699999999999,0.5520665742024964,0.43958731659006184
CELRUSDT,5.906666666666664E-4,0.09928283281039896,0.09465799700698567
CHRUSDT,0.002436333333333339,0.09888251528762404,0.09429376823998514
CHZUSDT,-6.424999999999938E-4,-0.03121043035580673,-0.03170785306443035
CKBUSDT,5.384333333333333E-4,Infinity,Infinity
COCOSUSDT,0.13618343333333333,472.2033055940822,6.159525117697082
COMPUSDT,21.012333333333288,0.1230453614727105,0.11604406805959151
COSUSDT,3.8200000000000213E-4,0.05126828613608936,0.04999732681351127
COTIUSDT,0.004154999999999999,0.07697010114482605,0.07415163654918534
CRVUSDT,0.3702,0.45572425112843673,0.3755035438770912
CTKUSDT,0.0308466666666668,0.033129273619017185,0.03259232617892589
CTSIUSDT,0.0031386666666666715,0.06602715135195791,0.0639387957306951
CTXCUSDT,0.007163333333333341,0.0709920385847842,0.06858535781032969
CVCUSDT,0.014166333333333336,0.11516751169993955,0.10900462833644439
DAIUSDT,0.0,NaN,NaN
DASHUSDT,0.1899999999999693,0.001739273715912315,0.0017377629309083152
DATAUSDT,0.0045113333333333325,0.10095630249593457,0.09617916803005988
DCRUSDT,4.22699999999999,0.08622747161959521,0.0827106577916901
DENTUSDT,1.6823333333333278E-5,0.06874616903902453,0.06648615673751916
DGBUSDT,3.226666666666586E-4,0.01207268554894525,0.012000391951043536
DIAUSDT,0.1669666666666667,0.12000766669062513,0.11333553054306121
DNTUSDT,0.014784333333333344,0.17053664463489948,0.1574623142805652
DOCKUSDT,0.0018898999999999964,0.09628444643703205,0.09192668627402023
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,0.0018424400000000025,0.2361221646795879,0.2119791928888035
DOTUSDT,2.6976566666666653,0.2626971859194045,0.23325005683833408
DREPUSDT,-3.0833333333333234E-5,-0.007314855086789751,-0.0073417398247998
DUSKUSDC,0.0,NaN,NaN
DUSKUSDT,0.004169999999999979,0.07855572998430094,0.07562285911825242
EGLDUSDT,5.4064999999999905,0.17178743879486635,0.1585303084899955
ENJUSDT,0.06417333333333333,0.35011402529288316,0.300189052063438
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.006806666666665517,0.0024371293432994268,0.0024341643599695827
EOSUSDT,0.00468666666666584,0.0016785173653721674,0.00167711022948054
ERDUSDC,0.0,NaN,NaN
ERDUSDT,0.0,NaN,NaN
ETCUSDC,0.0,NaN,NaN
ETCUSDT,0.40730333333333224,0.059600074529968294,0.05789154875360854
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,150.5469999999999,0.14982862170181366,0.13961290666277004
ETHUSDT,150.05499999999984,0.14935452726711707,0.13920050416092627
EURUSDT,-0.002029999999999532,-0.0016604773667933115,-0.001661857487320317
FETUSDT,0.008623999999999979,0.1295673076923074,0.12183464584750649
FILUSDT,-0.09999666666665874,-0.004486136329852952,-0.004496229236185557
FIOUSDT,0.0019433333333333108,0.02905556939945142,0.028641458697432343
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.014256666666666695,0.09556260613102174,0.09126802687416746
FTMUSDC,0.0,NaN,NaN
FTMUSDT,0.011067666666666663,0.5014801389518198,0.40645138088244864
FTTUSDT,1.1778666666666684,0.15061142201971744,0.14029347240953174
FUNUSDT,0.0032207666666666645,0.3200189448512727,0.2776460886553433
GBPUSDT,0.004283333333333861,0.0031616993949716843,0.0031567117336648446
GRTUSDT,0.03141966666666657,0.08153215649911405,0.07837869920900237
GTOUSDC,0.0,NaN,NaN
GTOUSDT,2.046666666666655E-4,0.018468387174396916,0.018299917591721653
GXSUSDT,0.00658666666666663,0.019966453125315642,0.01976973766249384
HARDUSDT,0.052616666666666645,0.09768852306835418,0.09320662622088653
HBARUSDT,0.01376800000000001,0.29437463919436113,0.2580276744187484
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.006213333333333335,0.05039744768290699,0.04916861415097157
HNTUSDT,0.15126666666666666,0.10531690222562595,0.1001320831979709
HOTUSDT,2.5426666666666692E-5,0.03575328918073972,0.03512897762154077
ICXUSDT,0.0881466666666667,0.158552379125096,0.14717127675134353
INJUSDT,0.927483333333333,0.180073104846173,0.16557638981801812
IOSTUSDT,0.0025042666666666696,0.24355358451174558,0.2179730750190668
IOTAUSDT,0.03265000000000001,0.08977261270839265,0.08596906228436671
IOTXUSDT,8.412666666666666E-4,0.1163116514429503,0.1100300825393507
IRISUSDT,0.006734000000000004,0.15231158961367952,0.1417700027965724
JSTUSDT,0.0013823333333333326,0.05520574022550884,0.05373576234694926
JUVUSDT,-1.3762333333333316,-0.12086676756706105,-0.1288188200492273
KAVAUSDT,0.228323333333333,0.13994058904288686,0.1309761461737162
KEYUSDT,1.4040000000000016E-4,0.06346718903036241,0.06153450330668518
KMDUSDT,0.017263333333333297,0.030860261826588964,0.030393659308265063
KNCUSDT,0.11693333333333333,0.11578704162128273,0.10956002283011174
KSMUSDT,11.918966666666662,0.16299590195694091,0.15099934984755128
LENDUSDT,0.0,NaN,NaN
LINKUSDC,2.6729733333333314,0.1735892727296735,0.1600668073223055
LINKUSDT,2.6646999999999945,0.17316500247808686,0.15970522685289607
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.06023933333333337,0.19719222745009035,0.1799790047017689
LSKUSDT,0.0325633333333335,0.025449846686101285,0.025131391128696258
LTCUSDC,2.944333333333333,0.02054797707224476,0.0203397154622748
LTCUSDT,2.876999999999981,0.020104306668126126,0.0199048835071745
LTOUSDT,0.026549999999999963,0.15734358980437224,0.1461273702488811
LUNAUSDT,0.11505333333333323,0.16054550867009,0.1488901606727327
MANAUSDT,0.020083000000000004,0.20522524056884972,0.18666647110884657
MATICUSDT,0.004383666666666671,0.16955686491922495,0.15662492913426468
MBLUSDT,8.13333333333317E-6,0.005251490433247907,0.005237749443486105
MCOUSDT,0.0,NaN,NaN
MDTUSDT,-5.523333333333456E-4,-0.024609398205905575,-0.024917270985232207
MFTUSDT,5.114999999999994E-4,0.18543358468677473,0.17010860191456006
MITHUSDT,-3.4633333333333564E-4,-0.03326290177999769,-0.03382869410227021
MKRUSDT,199.18866666666645,0.1965589697303014,0.17944991234220567
MTLUSDT,0.0117000000000001,0.02958455197525378,0.02915537327818141
NANOUSDT,0.5191400000000006,0.22096736892734192,0.19964346989621995
NBSUSDT,-2.600000000000345E-5,-0.0018330513254373182,-0.0018347334199094686
NEARUSDT,0.2922199999999999,0.1843988935982246,0.16923538309949354
NEOUSDC,1.9000333333333366,0.09791193577089707,0.09341013565486804
NEOUSDT,1.912199999999995,0.09843795848398029,0.09388913285337147
NKNUSDT,0.0020093333333333317,0.09935226542284048,0.09472115674870032
NMRUSDT,0.7763333333333264,0.0298097118991818,0.02937403944500037
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,5.637666666666666E-5,0.2025751587016409,0.18446522308339475
NULSUSDT,0.02223666666666671,0.09022058127425936,0.08638004390890443
OCEANUSDT,0.05286333333333337,0.12613135667361264,0.1187881807053483
OGNUSDT,0.014879999999999977,0.104189520364103,0.09911160011828095
OGUSDT,0.8589999999999995,0.2507638713193079,0.22375446172588492
OMGUSDT,0.2017833333333341,0.06416038240796218,0.06218611490585101
ONEUSDC,0.0,NaN,NaN
ONEUSDT,6.356666666666663E-4,0.1093839623723758,0.10380487240720848
ONGUSDT,0.005996666666666622,0.028559635503484504,0.028159411418243775
ONTUSDC,0.0,NaN,NaN
ONTUSDT,0.030280000000000196,0.056095196339362774,0.054578329269617566
ORNUSDT,0.14417333333333193,0.059363895518884435,0.05766862942567258
OXTUSDT,0.012846666666666673,0.04957423271847916,0.04838458928598927
PAXGUSDT,-11.590333333333547,-0.006087681806706269,-0.006106287289533679
PAXUSDT,-4.40000000000218E-4,-4.4019368522174585E-4,-4.402905989035711E-4
PERLUSDC,0.0,NaN,NaN
PERLUSDT,0.0029890000000000055,0.109912604341591,0.10428127739709804
PHBUSDC,0.0,NaN,NaN
PNTUSDT,0.011170000000000013,0.02868368342663441,0.028280007676507242
PSGUSDT,-1.4935999999999972,-0.12940863879486597,-0.13858257271912802
QTUMUSDT,0.2538666666666667,0.09396668723010482,0.08981025310664545
REEFUSDT,0.003977233333333335,0.38859143461976897,0.328289876961227
RENUSDT,0.07132633333333338,0.1749915766816379,0.16126097878884169
REPUSDT,0.7242999999999995,0.039913959691107115,0.03913797866463472
RIFUSDT,0.038116666666666674,0.40932846506300113,0.34311332502667874
RLCUSDT,0.11285333333333325,0.11710421638822588,0.11073981599290099
ROSEUSDT,0.003651666666666671,0.0772115052543294,0.07437576260225047
RSRUSDT,0.004263666666666666,0.13123954731539156,0.12331397604711498
RUNEUSDT,0.36141333333333336,0.24880215886769608,0.22218481897135142
RVNUSDT,8.033333333333347E-4,0.0533847244373562,0.052008526763371914
SANDUSDT,0.013006800000000006,0.2938367212314812,0.2576120066886319
SCUSDT,3.427666666666676E-4,0.0819075383929142,0.0787257224225022
SFPUSDT,0.0,NaN,NaN
SKLUSDT,0.011148333333333371,0.10705757325497323,0.10170566073452136
SNXUSDT,1.9008333333333365,0.16568750508466734,0.15331104607747614
SOLUSDT,0.529266666666667,0.20927378911032957,0.1900200051429821
SRMUSDT,0.20667000000000013,0.14840088656131978,0.13837044126144335
STMXUSDT,9.930000000000008E-5,0.03880169325952454,0.03806783082007254
STORJUSDT,0.022366666666666646,0.06571923879295993,0.06364991281051019
STORMUSDT,0.0,NaN,NaN
STPTUSDT,0.001255333333333334,0.07106330785923198,0.06865190069830165
STRATUSDT,0.0,NaN,NaN
STRAXUSDT,0.015146666666666642,0.030888450819114954,0.030421004049508114
STXUSDT,0.029520000000000157,0.06557085739671287,0.06351067189088871
SUNUSDT,0.5098333333333338,0.07314192258767949,0.07059072199214314
SUSDUSDT,5.300000000001415E-4,5.28135681046038E-4,5.279962664816185E-4
SUSHIUSDT,1.191600000000001,0.27934890481288477,0.24635128040107823
SXPUSDT,0.08669999999999989,0.10431957646492585,0.09922937740175232
TCTUSDT,3.150000000000028E-4,0.034581309991254416,0.03399681346301247
TFUELUSDC,0.0,NaN,NaN
TFUELUSDT,8.238999999999989E-4,0.02921082207953818,0.028792316410529078
THETAUSDT,0.15264033333333393,0.08232133727297541,0.07910812087375318
TOMOUSDC,0.0,NaN,NaN
TOMOUSDT,0.12920333333333334,0.13114693084850826,0.12323210102900561
TRBUSDT,2.6359000000000137,0.1209132138018778,0.11414372253986538
TROYUSDT,2.656833333333332E-4,0.08617520688320468,0.08266254080406363
TRUUSDT,0.054410000000000014,2.0991512345679015,1.1311282787016474
TRXUSDC,3.403333333333383E-4,0.011613622403712887,0.01154670191884576
TRXUSDT,3.1966666666667296E-4,0.010910125142207239,0.010851039095869739
TUSDUSDT,-4.566666666667718E-4,-4.5686921201748554E-4,-4.5697360855418345E-4
TWTUSDT,0.024406666666666667,Infinity,Infinity
UMAUSDT,0.6941666666666659,0.07658305354010442,0.07379218630014273
UNFIUSDT,0.2906666666666702,0.04505211992957037,0.044066759703720745
UNIUSDT,1.9800266666666673,0.34043128739177564,0.29299141844072346
USDCUSDT,-4.166666666668428E-4,-4.1683757007060507E-4,-4.1692447100040355E-4
USDSBUSDT,0.0,NaN,NaN
USDSUSDC,0.0,NaN,NaN
USDSUSDT,0.0,NaN,NaN
UTKUSDT,0.02429999999999999,0.14095672686492122,0.13186714453841378
VENUSDT,0.0,NaN,NaN
VETUSDT,0.0029268999999999996,0.12240485454081629,0.11547357494003967
VITEUSDT,0.0017809999999999979,0.12362618292880434,0.11656111868987255
VTHOUSDT,1.4083333333333341E-4,0.16358215889732075,0.1515033148446017
WANUSDT,0.013706666666666534,0.039470147821078605,0.03871111007872573
WAVESUSDC,0.0,NaN,NaN
WAVESUSDT,0.013389999999999347,0.0021214468933239417,0.0021191998023582384
WINGUSDT,0.15323333333333267,0.010961706754671896,0.010902062718299313
WINUSDC,6.176666666666671E-6,0.0829491024665383,0.0796879701153358
WINUSDT,6.0523333333333635E-6,0.08130558217429895,0.07816918342185608
WNXMUSDT,6.5684000000000005,0.23810427181673943,0.21358139673880644
WRXUSDT,0.00639266666666663,0.0821345210818214,0.07893549901972294
WTCUSDT,0.014769999999999894,0.04678986272439256,0.04572820756543498
XEMUSDT,-0.0026833333333333986,-0.011876835007893605,-0.011947928080611814
XLMUSDC,0.0,NaN,NaN
XLMUSDT,0.028396999999999978,0.1261823438624763,0.11883345609381682
XMRUSDT,-5.71866666666665,-0.03725345858277895,-0.037965098693238
XRPBEARUSDT,0.0,NaN,NaN
XRPBULLUSDT,0.0,NaN,NaN
XRPUSDC,-0.0031886666666667285,-0.011609364191313198,-0.011677279003327611
XRPUSDT,-0.003265333333333287,-0.011895957730247209,-0.011967280837505284
XTZUSDT,0.22265333333333315,0.0935190759537976,0.08940100584196566
XVSUSDT,0.900433333333333,0.22214638157894728,0.20060864210147444
XZCUSDT,-0.3340333333333332,-0.08720206757920934,-0.09124074553237697
YFIIUSDT,85.76299999999992,0.05115437272275769,0.04988896286208299
YFIUSDT,1745.8860000000059,0.06246162899617613,0.06058850727836089
ZECUSDC,5.251000000000019,0.06657172318198756,0.06444950765910239
ZECUSDT,5.186000000000007,0.06578268627434403,0.06370944593188031
ZENUSDT,4.524766666666661,0.24872743930371022,0.22212498419376733
ZILUSDT,-0.0016670000000000018,-0.022951000234053387,-0.023218474905333925
ZRXUSDT,0.045096666666666674,0.10192104866656626,0.09705506448593981
