ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,0.00114833333333339,0.013331991749258698,0.013243902817491639
ADAUSDT,0.001153000000000029,0.013424616065295547,0.013335304336296809
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,0.0,NaN,NaN
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,0.0,NaN,NaN
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.458733333333333,0.08617623484620784,0.08266348720986465
ATOMUSDT,0.45256666666666945,0.08521468426569312,0.08177783310225697
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,-0.010146666666666693,-0.028887581376810245,-0.029313041261362728
BATUSDT,-0.009556666666666824,-0.02728397411496042,-0.02766309357161088
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,5.509666666666703,0.01349811888699537,0.013407830851949881
BCHABCUSDT,5.753666666666845,0.014151527349973048,0.014052329261039389
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,0.003810333333333333,Infinity,Infinity
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.0,NaN,NaN
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,1.3008699999999962,0.04121660163199392,0.04038983872110194
BNBUSDT,1.3021900000000066,0.04141877956263462,0.04058399458064548
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,296.6090000000013,0.03665382105519788,0.03599804618117828
BTCUSDT,297.98266666666495,0.03693699161940134,0.03627116715011089
BTSUSDT,0.0,NaN,NaN
BTTUSDC,7.463999999999973E-5,0.057693348208419426,0.05609045041124713
BTTUSDT,7.491333333333274E-5,0.058076103107435495,0.056452261952626065
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,7.586666666666679E-4,0.0463279596156978,0.04528685341779667
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,0.0,NaN,NaN
COMPUSDT,0.0,NaN,NaN
COSUSDT,0.0,NaN,NaN
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.0,NaN,NaN
DAIUSDT,0.0,NaN,NaN
DASHUSDT,0.5476666666666574,0.003524079781906053,0.0035178847629791484
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,0.0,NaN,NaN
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,0.0,NaN,NaN
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,0.0,NaN,NaN
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,0.0,NaN,NaN
DUSKUSDT,0.0,NaN,NaN
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.0029430000000000567,-0.01884440612053706,-0.019024224573149527
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.13664666666666392,0.02030528762687056,0.020101884109363758
EOSUSDT,0.13931333333333384,0.020774885224649653,0.020562030273449876
ERDUSDC,0.0,NaN,NaN
ERDUSDT,0.0,NaN,NaN
ETCUSDC,0.25150000000000183,0.031351544515453744,0.03087012122808144
ETCUSDT,0.26001999999999903,0.03253063900273734,0.03201271999169152
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,3.9703333333333717,0.015651095287589456,0.015529880027511215
ETHUSDT,4.054666666666662,0.01603338487109629,0.0159062077415357
EURUSDT,0.0,NaN,NaN
FETUSDT,0.0027333333333333376,0.014213162775380095,0.014113102775512478
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.006307333333333333,1.963881681370005,1.0864997880709482
FTMUSDT,0.006304666666666666,1.9978873983310441,1.0979078400461137
FTTUSDT,0.0,NaN,NaN
FUNUSDT,0.0,NaN,NaN
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,0.0,NaN,NaN
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,3.0433333333333224E-5,0.01600033648024146,0.01587368033757533
ICXUSDT,-0.005456666666666721,-0.01423317364124066,-0.01433543676951704
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-1.874666666666705E-4,-0.015315653883651414,-0.015434149964166675
IOTAUSDT,0.005243333333333433,0.01220335301282427,0.012129492391468986
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,0.0,NaN,NaN
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.1827933333333338,0.16392844758522607,0.1518008762731047
LINKUSDT,0.18383333333333307,0.16545661826473035,0.15311295723485216
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,9.87599999999999,0.09116475996479934,0.08724571283190752
LTCUSDT,9.888333333333321,0.0915818200902696,0.08762785534387528
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,9.306666666666664E-4,0.04223839276259067,0.041370701005400995
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,0.0,NaN,NaN
MITHUSDT,0.0029243333333333274,0.060915573639588994,0.05913228402431072
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0,NaN,NaN
NANOUSDT,-0.05278000000000027,-0.03155082025357836,-0.03205927066990796
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,0.452399999999999,0.03694056358039299,0.03627461186745469
NEOUSDT,0.46193333333333264,0.03788605750435359,0.03718600752798803
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,0.0,NaN,NaN
NULSUSDT,0.0653433333333332,0.08374916690876133,0.08042648040068019
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,0.003889999999999283,0.0018791574547154521,0.0018773940471470327
ONEUSDC,0.005076666666666665,0.4871573425455009,0.3968664739485748
ONEUSDT,0.005083666666666667,0.4866926219045189,0.3965539358916317
ONGUSDT,0.0036299999999999666,0.008328362318175575,0.008293872870155077
ONTUSDC,0.0,NaN,NaN
ONTUSDT,0.007453333333333534,0.005338809034907799,0.0053246081155267355
ORNUSDT,0.0,NaN,NaN
OXTUSDT,0.0,NaN,NaN
PAXGUSDT,0.0,NaN,NaN
PAXUSDT,1.966666666666228E-4,1.973118765028481E-4,1.9729241307474515E-4
PERLUSDC,0.0,NaN,NaN
PERLUSDT,0.0,NaN,NaN
PHBUSDC,0.004192000000000001,0.25729366995376246,0.2289615299696014
PNTUSDT,0.0,NaN,NaN
PSGUSDT,0.0,NaN,NaN
QTUMUSDT,0.11236666666666606,0.0361087010079586,0.03547206208603516
REEFUSDT,0.0,NaN,NaN
RENUSDT,0.0,NaN,NaN
REPUSDT,0.0,NaN,NaN
RIFUSDT,0.0,NaN,NaN
RLCUSDT,0.0,NaN,NaN
ROSEUSDT,0.0,NaN,NaN
RSRUSDT,0.0,NaN,NaN
RUNEUSDT,0.0,NaN,NaN
RVNUSDT,0.0,NaN,NaN
SANDUSDT,0.0,NaN,NaN
SCUSDT,0.0,NaN,NaN
SFPUSDT,0.0,NaN,NaN
SKLUSDT,0.0,NaN,NaN
SNXUSDT,0.0,NaN,NaN
SOLUSDT,0.0,NaN,NaN
SRMUSDT,0.0,NaN,NaN
