ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.003317142857142852,-0.06843501326259938,-0.07088932568704907
ADAUSDT,-0.003378571428571432,-0.06972698861961202,-0.07227717529125138
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,-0.11985714285714294,-0.2356079752878406,-0.2686745000663665
ALGOUSDT,-0.12342857142857144,-0.24181360201511337,-0.2768260159383147
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,-4.358571428571432E-4,-0.12111949186185,-0.12910633122243093
ANKRUSDT,-5.019999999999998E-4,-0.137749901999216,-0.14820991350815177
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.44885714285714284,-0.17811791383219955,-0.19615834169995922
ATOMUSDT,-0.44771428571428595,-0.17714221116888995,-0.19497188931001422
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,-0.01044285714285717,-0.05532011502951428,-0.056909154938780175
BATUSDT,-0.011300000000000032,-0.05966209081309415,-0.06151599045636208
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-13.761428571428553,-0.0454856667973047,-0.04655261947785444
BCHABCUSDT,-14.222857142857094,-0.04701016129641511,-0.048151037815435
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-0.002795714285714287,-0.08705903287512795,-0.09108405861026601
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,-0.007128571428571373,-0.005826852565449903,-0.005843894905239981
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,-3.126142857142863,-0.12416344432560655,-0.1325757857343843
BNBUSDT,-3.1619999999999955,-0.12563629841203516,-0.13425885534656085
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,98.79428571428798,0.009821801257223761,0.0097738808880002
BTCUSDT,77.20714285714166,0.007672124529036095,0.007642843451661197
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-6.874285714285713E-5,-0.11511686323293702,-0.12229969154420091
BTTUSDT,-7.030000000000014E-5,-0.11750799942690693,-0.12500555472217822
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-0.0013857142857142853,-0.19234582589728333,-0.21362131442831267
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-3.3185714285714307E-4,-0.18853989124259407,-0.20892005065115277
COMPUSDT,0.0,NaN,NaN
COSUSDT,-0.0038485714285714304,-0.15061217644099067,-0.1632393965494794
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.023131428571428577,1.2653954360737734,0.8177493291597635
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-8.564285714285703,-0.09601524712514797,-0.10094278502107851
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,2.552714285714286E-4,1.259444601071328,0.8151190313439374
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,0.003051571428571429,0.9850133726828372,0.6856256509843892
DOGEUSDC,-8.308571428571401E-5,-0.032272026101721196,-0.0328042498988392
DOGEUSDT,-8.109999999999975E-5,-0.0314101074483506,-0.03191398417828512
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,-0.030928571428571444,-0.19795190637286286,-0.2205867057974471
DUSKUSDT,-0.030242857142857182,-0.19434499219682388,-0.2160996581273796
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,0.005641428571428589,0.08219206593681072,0.07898867477919291
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.20128571428571407,-0.05753674143584586,-0.05925834337563102
EOSUSDT,-0.20565714285714343,-0.058832183607415045,-0.06063381694158836
ERDUSDC,-2.838857142857137E-4,-0.12300226544027504,-0.1312508697835014
ERDUSDT,-2.687571428571429E-4,-0.11567763000129128,-0.12293361087690548
ETCUSDC,-0.21357142857142897,-0.031116013820089106,-0.03161039956354672
ETCUSDT,-0.2842571428571432,-0.041392939610159996,-0.04227402696989726
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-10.092857142857127,-0.05483545482769314,-0.05639624477039159
ETHUSDT,-10.43285714285713,-0.0566514882360698,-0.05831948693329618
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.009642857142857154,-0.1610978520286398,-0.17566120867141835
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,6.814285714285759E-4,0.03947695108830618,0.038717654994881764
FTMUSDT,5.414285714285712E-4,0.030969112600097937,0.03049924590525529
FTTUSDT,0.0,NaN,NaN
FUNUSDT,0.0014192857142857143,1.2054113079349675,0.7909140257143362
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-9.685714285714297E-4,-0.07327353290824601,-0.07609683021488962
GTOUSDT,-0.001098571428571428,-0.08183462807278918,-0.08537776087401798
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-2.5314285714285803E-5,-0.030685576739917342,-0.031166237515789685
ICXUSDT,-0.0201428571428571,-0.08891971999747728,-0.09312426266018596
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-9.51714285714284E-4,-0.11684439455591389,-0.1242538702977462
IOTAUSDT,-0.011585714285714283,-0.044915817456801066,-0.04595579312643034
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,7.8E-4,1.1992093125411816,0.7880978923730206
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,-0.24287142857142818,-0.11876768311851604,-0.12643399100707164
LINKUSDT,-0.24918571428571412,-0.12167101463428243,-0.12973405693479645
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-4.882857142857162,-0.06871180443872649,-0.0711864947616645
LTCUSDT,-5.0057142857142765,-0.07042366749738715,-0.07302635308100275
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,-4.6142857142856923E-4,-0.03344724034379187,-0.03401939345715673
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,5.572857142857144E-4,1.1792623941958889,0.7789864682609967
MITHUSDT,-0.0035271428571428606,-0.16495189738107974,-0.18026594786370384
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.004042857142857126,0.01013211127421143,0.010081125540963465
NANOUSDT,-0.04187142857142856,-0.041466244128798624,-0.04235049972354434
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-0.5977142857142841,-0.06248506571087198,-0.0645225913560476
NEOUSDT,-0.6085714285714268,-0.06361057189786457,-0.06572383336702921
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,-3.337142857142859E-5,-0.08059341038468182,-0.08402682833602268
NPXSUSDT,-3.498571428571431E-5,-0.08341848899788817,-0.08710427839343683
NULSUSDT,-0.03545714285714291,-0.07545449018058015,-0.0784530029528872
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.10815714285714306,-0.09131258065683323,-0.09575411705240126
ONEUSDC,-0.0012885714285714289,-0.12950466618808332,-0.13869288014217543
ONEUSDT,-0.0013328571428571426,-0.13376344086021508,-0.1435972447429491
ONGUSDT,-0.00802857142857144,-0.043603072387307096,-0.04458225585326021
ONTUSDC,-0.05724285714285726,-0.07391352468088264,-0.07678766282237008
ONTUSDT,-0.059628571428571586,-0.07691882428821539,-0.08003810066304873
ORNUSDT,0.0,NaN,NaN
