ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,7.771428571428582E-4,0.013081010892827205,0.012996193335379547
ADAUSDT,7.042857142857128E-4,0.011858373021599977,0.01178861346457905
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,-0.05957142857142861,-0.0926254997778766,-0.0972000141725744
ALGOUSDT,-0.06071428571428572,-0.09446543676372532,-0.09922983205442121
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0029514285714285714,0.9494485294117647,0.6675465271487945
ANKRUSDT,0.0028771428571428568,0.9367441860465116,0.661008308613151
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.28371428571428536,-0.07216045345541744,-0.07489646357569163
ATOMUSDT,-0.29857142857142893,-0.07577680287154209,-0.07880168117641632
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,0.01212857142857146,0.050311111111111195,0.04908641657864962
BATUSDT,0.012099999999999972,0.05014207909069368,0.04892546843510526
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,7.031428571428592,0.022717412375035773,0.02246321457228325
BCHABCUSDT,7.124285714285691,0.023031344241702056,0.02277012603256412
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-1.7714285714286876E-4,-0.004303612952487046,-0.004312900149956382
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.6951142857142857,1.302687941743414,0.8340771108947522
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,-2.004242857142856,-0.06719929111135059,-0.06956370342838333
BNBUSDT,-1.980714285714285,-0.06644516680300738,-0.0687555783607003
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,-467.13142857143066,-0.04561068694304282,-0.046683605812509764
BTCUSDT,-471.84428571428543,-0.04607703933772245,-0.04717236481740203
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-1.342E-4,-0.1436479295369747,-0.1550736901300424
BTTUSDT,-1.3635714285714282E-4,-0.14573854093504746,-0.1575179738947297
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-0.0010614285714285743,-0.10394515948517091,-0.10975366194848431
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,0.0,NaN,NaN
COMPUSDT,0.0,NaN,NaN
COSUSDT,0.0,NaN,NaN
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.0,NaN,NaN
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-5.065714285714279,-0.04460265150562248,-0.045627953313382374
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,0.0,NaN,NaN
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,0.0,NaN,NaN
DOGEUSDC,-1.340857142857147E-4,-0.04539870178866834,-0.04646151445805833
DOGEUSDT,-1.247285714285713E-4,-0.042251612684678364,-0.04317017922913761
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,0.02722857142857145,0.2182526050612621,0.1974175411026333
DUSKUSDT,0.02781428571428568,0.2230496047657231,0.20134741578906473
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.0014728571428571369,-0.016760684733308384,-0.016902734480655945
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.030957142857142017,0.0072036912684745324,0.007177868622613662
EOSUSDT,0.028242857142856792,0.00656904474725617,0.006547562599615904
ERDUSDC,-7.895999999999997E-4,-0.19997539743988646,-0.2231127985869378
ERDUSDT,-7.501285714285708E-4,-0.19004687019309052,-0.21077889742577788
ETCUSDC,-0.12028571428571322,-0.019669680192491712,-0.019865703081756798
ETCUSDT,-0.1197285714285714,-0.019596747982687734,-0.019791310302558617
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-6.625714285714281,-0.030114145467295184,-0.03057689014852117
ETHUSDT,-6.612857142857166,-0.030063321967851997,-0.0305244899947941
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.006871428571428584,-0.06960926193921868,-0.07215063262002903
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.0022485714285714296,0.10454998339422117,0.09943799717208016
FTMUSDT,0.0022514285714285744,0.10506666666666686,0.09990566497486267
FTTUSDT,0.0,NaN,NaN
FUNUSDT,0.0,NaN,NaN
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-0.0016542857142857158,-0.08470484968180825,-0.08850869706693734
GTOUSDT,-0.0018357142857142843,-0.09423584628923432,-0.09897632281977926
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-1.2211428571428577E-4,-0.09777299918789395,-0.10288912671003902
ICXUSDT,-0.006828571428571462,-0.025475670201993372,-0.02580579390389309
INJUSDT,0.0,NaN,NaN
IOSTUSDT,0.0010327142857142861,0.12102188070245923,0.11424066281341111
IOTAUSDT,-0.018171428571428505,-0.05932282436339875,-0.061155263467927407
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,0.0,NaN,NaN
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,-0.27217142857142873,-0.11004701777895876,-0.11658664661657266
LINKUSDT,-0.26741428571428605,-0.10822608434222558,-0.11454263631074409
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-2.951428571428579,-0.030768772525541443,-0.031252070713108156
LTCUSDT,-2.9471428571428646,-0.030728670162059157,-0.0312106961342233
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,-0.0011028571428571415,-0.08665394544842286,-0.09064044002398643
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,0.0,NaN,NaN
MITHUSDT,-0.0015271428571428554,-0.05713216824327927,-0.05882916337551997
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0,NaN,NaN
NANOUSDT,0.08732857142857142,0.07191341685783192,0.06944529153021121
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-0.8277142857142863,-0.06697569039059525,-0.06932402315868072
NEOUSDT,-0.7942857142857136,-0.06447498115614303,-0.06664738980533834
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,0.0,NaN,NaN
NULSUSDT,-0.044985714285714185,-0.07806728313954914,-0.08128303329394783
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.08308571428571465,-0.05025664068575797,-0.05156347897439055
ONEUSDC,-0.0011771428571428558,-0.09957703927492434,-0.104890669691536
ONEUSDT,-0.0011757142857142886,-0.09944417593040145,-0.10474312398374014
ONGUSDT,-0.008742857142857136,-0.035237217871948334,-0.035873029491202205
ONTUSDC,0.8400999999999998,Infinity,Infinity
ONTUSDT,-0.00804285714285713,-0.008045385692646234,-0.008077924450202105
ORNUSDT,0.0,NaN,NaN
OXTUSDT,0.0,NaN,NaN
PAXGUSDT,0.0,NaN,NaN
PAXUSDT,-1.5714285714296672E-4,-1.5720573943878158E-4,-1.572180975562328E-4
PERLUSDC,0.0,NaN,NaN
PERLUSDT,0.0,NaN,NaN
PHBUSDC,-2.7142857142856656E-5,-0.0038267875125880257,-0.003834128397911361
PNTUSDT,0.0,NaN,NaN
PSGUSDT,0.0,NaN,NaN
