ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.003954285714285716,-0.08123495920643309,-0.08472485765731935
ADAUSDT,-0.0037042857142857155,-0.07625573461945656,-0.07932001471675593
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,-0.06985714285714284,-0.2141918528252299,-0.24104260391105403
ALGOUSDT,-0.06857142857142862,-0.21145374449339216,-0.23756421164064778
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,-4.7985714285714255E-4,-0.15804083937141233,-0.17202376873251415
ANKRUSDT,-4.635714285714282E-4,-0.15279935960823077,-0.16581772880314716
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.6197142857142852,-0.1911855442926398,-0.2121857384047353
ATOMUSDT,-0.6137142857142859,-0.18889328584619447,-0.20935565010283425
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.43765714285714274,2.4684554024655543,1.2437093658869949
BATUSDC,-0.0029000000000000137,-0.015875498553218237,-0.016002864073054637
BATUSDT,-0.0016285714285714237,-0.008940475256842606,-0.0089806811248612
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-41.805714285714316,-0.13426255155738875,-0.14417359370523694
BCHABCUSDT,-41.75857142857143,-0.13423678687711538,-0.1441438337624923
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-0.0025599999999999998,-0.07417525559832772,-0.0770703231533844
BEAMUSDT,0.9381428571428571,Infinity,Infinity
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.004571428571428671,0.0037286476660995937,0.0037217134907765455
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,-2.5728428571428594,-0.12250157634080805,-0.13068012004351096
BNBUSDT,-2.580742857142859,-0.12284028899277522,-0.13106619257750768
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,-1005.6399999999994,-0.09787887484371582,-0.10300648283929104
BTCUSDT,-992.3542857142838,-0.09672136397496489,-0.10172420613554864
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-8.861428571428588E-5,-0.14980920639520867,-0.16229449162137904
BTTUSDT,-8.928571428571427E-5,-0.15106470403403183,-0.1637723076292948
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.9998714285714286,Infinity,Infinity
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-3.328571428571434E-4,-0.0605509355509356,-0.0624616771927321
CHRUSDT,0.0,NaN,NaN
CHZUSDT,-0.0014642857142857148,-0.22006097299154115,-0.24853953285594838
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-2.1600000000000005E-4,-0.17385305277681962,-0.1909826190766399
COMPUSDT,0.0,NaN,NaN
COSUSDT,-0.002645714285714286,-0.12673646752891266,-0.13551789874067605
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,-0.0027385714285714305,-0.06281744601369732,-0.06487718755984777
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-11.05714285714285,-0.11767746643759591,-0.1251976055104418
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,-4.428571428571426E-5,-0.09584466979965367,-0.1007541079074002
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,4.0185714285714304E-4,0.04028527646898761,0.03949497983583946
DOGEUSDC,-1.2557142857142888E-4,-0.04968993255962517,-0.050966960860786496
DOGEUSDT,-1.338999999999993E-4,-0.05301800451385519,-0.054475198135034195
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,-0.014771428571428574,-0.16209437215864553,-0.17684980078280968
DUSKUSDT,-0.01554285714285715,-0.16986729117876664,-0.1861697008264962
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.008372857142857154,-0.11776880262021028,-0.12530112877651675
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.5788285714285721,-0.14439463161871113,-0.15594602738813704
EOSUSDT,-0.5826714285714285,-0.1456579732089608,-0.157423665616872
ERDUSDC,-5.857142857141218E-7,-3.2793965910260514E-4,-3.279934430715303E-4
ERDUSDT,-1.2228571428571757E-5,-0.006787294438541869,-0.006810432879145893
ETCUSDC,-0.7792857142857139,-0.12448085436538714,-0.13293825926619585
ETCUSDT,-0.7865428571428588,-0.12589347369768944,-0.1345530271127215
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-6.981428571428552,-0.03501719690455707,-0.03564499842842438
ETHUSDT,-6.622857142857157,-0.03326588309582246,-0.03383177800215085
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.012071428571428573,-0.20589668615984413,-0.23054170801304402
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,-0.0021314285714285706,-0.13638025594149905,-0.14662271809877392
FTMUSDT,-0.002252857142857145,-0.1437032987060326,-0.1551383492358559
FTTUSDT,0.0,NaN,NaN
FUNUSDT,4.899999999999913E-5,0.015354313084739335,0.015237628511351702
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-9.028571428571427E-4,-0.0671697311085131,-0.06953201441464801
GTOUSDT,-4.342857142857152E-4,-0.033391915641476366,-0.03396215589981441
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.46111428571428575,Infinity,Infinity
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-5.8171428571428437E-5,-0.07055235983089592,-0.07316480458631539
ICXUSDT,-0.019471428571428556,-0.0950090617593754,-0.09983034832612626
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-0.001210571428571428,-0.17256547061458882,-0.18942529342843697
IOTAUSDT,0.014928571428571458,0.056728733510667206,0.055178035834221775
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,-8.671428571428567E-5,-0.05844405931061036,-0.06022151609198905
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.11865714285714302,0.07138191818494333,0.06894932751154009
LINKUSDT,0.11604285714285734,0.06984702958803757,0.06751567525179672
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-8.194285714285712,-0.1121780454892144,-0.11898405777015866
LTCUSDT,-8.039999999999992,-0.1102426984779925,-0.11680654836306449
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,-0.0012885714285714289,-0.09681227863046049,-0.1018248608255186
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,-1.2014285714285729E-4,-0.10864229427722527,-0.11500946661936279
MITHUSDT,-0.0015628571428571436,-0.10147481680734627,-0.10700054511273303
MKRUSDT,0.0,NaN,NaN
MTLUSDT,-0.047785714285714265,-0.14745426493277491,-0.1595284230907789
NANOUSDT,-0.0716,-0.07827947584612738,-0.08151322051440198
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-1.0307142857142857,-0.10975220188928947,-0.11625543016546025
NEOUSDT,-1.0044285714285692,-0.10731729653824995,-0.11352407651746248
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,-4.274285714285725E-5,-0.12102580697354615,-0.1289997411972935
NPXSUSDT,-4.372857142857144E-5,-0.12355196770938448,-0.13187786640639132
NULSUSDT,-0.048185714285714276,-0.11269252614346326,-0.11956371203134397
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.12464285714285728,-0.11469548185248002,-0.12182360485672881
ONEUSDC,-0.001311428571428571,-0.1691230655858511,-0.18527358845803568
ONEUSDT,-0.001331428571428571,-0.1711976487876561,-0.1877735705934618
ONGUSDT,-0.022342857142857164,-0.12498002237494021,-0.1335085613136621
