ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,0.017745714285714295,0.14469423412929538,0.1351375569149274
ADAUSDT,0.017732857142857147,0.14469052337102228,0.13513431520707472
AIONUSDT,-0.008157142857142863,-0.07083488400942817,-0.07346882077233581
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,-0.038728571428571446,-0.10985493151795123,-0.11637083124429334
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,-4.3114285714285737E-4,-0.0651948500820877,-0.06741716722059353
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,-0.0026285714285714246,-0.044383336951540064,-0.04539842641957567
ARPAUSDT,5.199999999999996E-4,0.023040891252057216,0.02277945806902854
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.3414285714285721,-0.08347886831994422,-0.08717015503413551
ATOMUSDT,-0.33428571428571363,-0.0818954957477337,-0.08544405578606373
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,-0.02779999999999916,-0.007116526725373551,-0.00714196998530991
BATUSDC,-0.012214285714285678,-0.04610407117821502,-0.04720070276986008
BATUSDT,-0.012199999999999989,-0.04603773584905657,-0.047131163713519816
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,38.112857142857166,0.1660959756947904,0.15366139645749055
BCHUSDT,37.802857142857164,0.16477474392104363,0.15252771546511698
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,0.030885714285714294,0.0803777232507994,0.07731072374077948
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.0056714285714285495,0.00448557159966545,0.0044755414062929615
BKRWUSDT,5.8714285714285205E-6,0.006999676413985689,0.006975292399715906
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,2.028814285714283,0.11431890189714444,0.10824336795055313
BNBUSDT,2.0125857142857164,0.11336987302310275,0.10739133786256351
BNTUSDT,-0.13805714285714288,-0.08709994321920089,-0.09112887121283562
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,1164.448571428571,0.12491232457828061,0.11770509891119921
BTCUSDT,1157.1900000000005,0.124227139303559,0.11709581228676214
BTSUSDT,0.0013428571428571422,0.055083504248461646,0.05361991474216808
BTTUSDC,-3.571428571428519E-6,-0.009175658812302534,-0.009218014462708824
BTTUSDT,-3.871428571428526E-6,-0.009952989569560589,-0.010002851697619683
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,-6.428571428571672E-4,-6.432063119979903E-4,-6.434132579219284E-4
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,0.001458571428571428,0.2569199798691493,0.22866426797089157
CHRUSDT,0.013602857142857139,0.2796311523552213,0.2465718741823314
CHZUSDT,-4.742857142857153E-5,-0.003939156640801134,-0.003946935553277971
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,8.12857142857143E-5,0.2133483314585678,0.19338375399636815
COMPUSDT,-16.917142857142863,-0.1051995700338465,-0.11115456884978991
COSUSDT,-8.057142857142846E-4,-0.08192911098198707,-0.08548067019052677
COTIUSDT,0.008351428571428572,0.22486345103469496,0.20282936924050438
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.002094285714285715,0.04146983112217484,0.04063301454195167
CTXCUSDT,-0.005399999999999988,-0.0438820524727187,-0.04487399746637569
CVCUSDT,-9.342857142857139E-4,-0.03028058153532731,-0.030748508643023847
DAIUSDT,0.8728571428571428,5.908519485542984,1.932755358027796
DASHUSDT,6.568571428571431,0.09273713720981824,0.08868568366461654
DATAUSDT,-0.006261428571428571,-0.10943273744132631,-0.1158966456308438
DCRUSDT,2.2378571428571425,Infinity,Infinity
DENTUSDT,4.014285714285692E-6,0.019302101937079152,0.019118179327923087
DGBUSDT,0.011571428571428573,0.9133964817320706,0.6488799255083164
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,7.165714285714275E-4,0.05472696525012277,0.053281932722562673
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,-7.778571428571426E-5,-0.023686889339377237,-0.023971933914505413
DOTUSDT,0.0,NaN,NaN
DREPUSDT,-1.924285714285717E-4,-0.06770885694179163,-0.0701101278230725
DUSKUSDC,0.0,NaN,NaN
DUSKUSDT,-0.0011571428571428566,-0.019447779111644636,-0.01963937531638687
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.01853285714285713,-0.09397183669921472,-0.09868488810134124
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.26562857142857155,0.10272530896595167,0.09778466933369986
EOSUSDT,0.2672142857142852,0.10347402777009429,0.09846341020758137
ERDUSDC,0.0,NaN,NaN
ERDUSDT,0.00800185714285714,0.5400352869717799,0.4318053297810638
ETCUSDC,0.0,NaN,NaN
ETCUSDT,0.762157142857145,0.12350340293532147,0.11645184150854984
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,65.84428571428575,0.26660689495603895,0.23634158875823177
ETHUSDT,65.5142857142857,0.2653796966593174,0.23537223260375584
EURUSDT,0.02437142857142849,0.021317272488722727,0.0210932377165407
FETUSDT,0.007555714285714284,0.13931986407818142,0.130431473905831
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.0,NaN,NaN
FTMUSDT,-4.0285714285714404E-4,-0.028696448560089682,-0.02911624220257901
FTTUSDT,0.2668571428571429,0.09040313604026529,0.08654747744178118
FUNUSDT,7.507142857142868E-4,0.18875040408031363,0.17290267479775318
GBPUSDT,0.5591857142857142,0.7745874064985949,0.5735679488643328
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,1.3428571428571352E-4,0.014722004698512148,0.014614687983317593
GXSUSDT,0.007085714285714251,0.013864042933810383,0.013768816232539224
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0013628571428571448,0.03328448817249319,0.03274255219526189
HCUSDT,0.05242857142857149,0.04049342395621869,0.03969504675106003
HIVEUSDT,0.0069428571428571395,0.03166330054075184,0.031172354659332113
HNTUSDT,0.0,NaN,NaN
HOTUSDT,1.7171428571428416E-5,0.02326076439283975,0.022994356142362116
ICXUSDT,-0.022628571428571442,-0.05587892898719449,-0.05750086786884253
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-2.1600000000000005E-4,-0.0356814159292036,-0.03633355756730012
IOTAUSDT,0.019657142857142873,0.07638503386255135,0.07360823589300935
IOTXUSDT,7.341428571428586E-4,0.11100311041990696,0.10526331031145596
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,-0.2491571428571433,-0.09384904299912311,-0.09854936761233009
KEYUSDT,-5.58571428571433E-5,-0.035282439992781356,-0.035919904413795355
KMDUSDT,0.0,NaN,NaN
KNCUSDT,-0.19314285714285706,-0.11568409343715236,-0.12294091981728833
KSMUSDT,0.0,NaN,NaN
LENDUSDT,-0.018245714285714365,-0.05892448512585835,-0.060731893016008745
LINKUSDC,-0.3971142857142844,-0.0512239347234813,-0.05258247736744793
LINKUSDT,-0.39812857142857183,-0.051400136850628164,-0.0527682098045613
LITUSDT,0.0,NaN,NaN
LRCUSDT,-0.01735142857142856,-0.13572011218754532,-0.14585861840930575
LSKUSDT,0.009714285714285564,0.007775427362643583,0.007745354512890245
LTCUSDC,8.561428571428564,0.19787367517416699,0.1805480477011438
LTCUSDT,8.530000000000015,0.19732319894249883,0.18008839760113843
LTOUSDT,-0.0030228571428571466,-0.04209353677216576,-0.04300514332736587
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,-8.028571428571434E-4,-0.037707997852925446,-0.03843733783890426
MBLUSDT,-9.085714285714296E-5,-0.04264735465701075,-0.04358346497356223
MCOUSDT,-0.03757142857142881,-0.009147826086956634,-0.009189924383288051
MDTUSDT,-4.485714285714301E-4,-0.03583247746205653,-0.036490220903006014
MFTUSDT,-1.1057142857142819E-4,-0.05140466228332319,-0.052772980460414703
MITHUSDT,5.028571428571434E-4,0.05378973105134488,0.052392934060946174
MKRUSDT,453.48285714285714,5.997090606816292,1.9454944350605508
MTLUSDT,-0.013242857142857167,-0.03770438460912717,-0.038433583014997726
NANOUSDT,-0.054514285714285626,-0.05393563341860885,-0.05544467146121633
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,0.6820000000000022,0.062441959322477425,0.06056999380433091
NEOUSDT,0.6831428571428599,0.06263425368051578,0.060750970239328
NKNUSDT,5.714285714285769E-4,0.024992189940643783,0.024684992991238802
